QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1876,Substrings of Size Three with Distinct Characters,substrings-of-size-three-with-distinct-characters,Easy,75.47898424212896,False,"hash-table,string,sliding-window,counting",algorithms
1877,Minimize Maximum Pair Sum in Array,minimize-maximum-pair-sum-in-array,Medium,81.45757709051892,False,"array,two-pointers,greedy,sorting",algorithms
1878,Get Biggest Three Rhombus Sums in a Grid,get-biggest-three-rhombus-sums-in-a-grid,Medium,49.299210963455145,False,"array,math,sorting,heap-priority-queue,matrix,prefix-sum",algorithms
1879,Minimum XOR Sum of Two Arrays,minimum-xor-sum-of-two-arrays,Hard,49.117224678286824,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
1880,Check if Word Equals Summation of Two Words,check-if-word-equals-summation-of-two-words,Easy,74.68425017365018,False,string,algorithms
1881,Maximum Value after Insertion,maximum-value-after-insertion,Medium,38.53018760939773,False,"string,greedy",algorithms
1882,Process Tasks Using Servers,process-tasks-using-servers,Medium,41.16363856711474,False,"array,heap-priority-queue",algorithms
1883,Minimum Skips to Arrive at Meeting On Time,minimum-skips-to-arrive-at-meeting-on-time,Hard,38.17779061928152,False,"array,dynamic-programming",algorithms
1884,Egg Drop With 2 Eggs and N Floors,egg-drop-with-2-eggs-and-n-floors,Medium,73.7608990505716,False,"math,dynamic-programming",algorithms
1885,Count Pairs in Two Arrays,count-pairs-in-two-arrays,Medium,60.149355057705364,True,"array,two-pointers,binary-search,sorting",algorithms
1886,Determine Whether Matrix Can Be Obtained By Rotation,determine-whether-matrix-can-be-obtained-by-rotation,Easy,58.14708198680173,False,"array,matrix",algorithms
1887,Reduction Operations to Make the Array Elements Equal,reduction-operations-to-make-the-array-elements-equal,Medium,72.30828449208737,False,"array,sorting",algorithms
1888,Minimum Number of Flips to Make the Binary String Alternating,minimum-number-of-flips-to-make-the-binary-string-alternating,Medium,40.53050462044608,False,"string,dynamic-programming,sliding-window",algorithms
1889,Minimum Space Wasted From Packaging,minimum-space-wasted-from-packaging,Hard,32.64524051490515,False,"array,binary-search,sorting,prefix-sum",algorithms
1890,The Latest Login in 2020,the-latest-login-in-2020,Easy,77.4082952764869,False,database,database
1891,Cutting Ribbons,cutting-ribbons,Medium,52.65273965322111,True,"array,binary-search",algorithms
1892,Page Recommendations II,page-recommendations-ii,Hard,44.742979302302984,True,database,database
1893,Check if All the Integers in a Range Are Covered,check-if-all-the-integers-in-a-range-are-covered,Easy,50.442880251825294,False,"array,hash-table,prefix-sum",algorithms
1894,Find the Student that Will Replace the Chalk,find-the-student-that-will-replace-the-chalk,Medium,53.17076693853203,False,"array,binary-search,simulation,prefix-sum",algorithms
1895,Largest Magic Square,largest-magic-square,Medium,52.49648931190514,False,"array,matrix,prefix-sum",algorithms
1896,Minimum Cost to Change the Final Value of Expression,minimum-cost-to-change-the-final-value-of-expression,Hard,50.67531638838668,False,"math,string,dynamic-programming,stack",algorithms
1897,Redistribute Characters to Make All Strings Equal,redistribute-characters-to-make-all-strings-equal,Easy,66.7789822794189,False,"hash-table,string,counting",algorithms
1898,Maximum Number of Removable Characters,maximum-number-of-removable-characters,Medium,45.787183782676294,False,"array,two-pointers,string,binary-search",algorithms
1899,Merge Triplets to Form Target Triplet,merge-triplets-to-form-target-triplet,Medium,67.73260094836981,False,"array,greedy",algorithms
1900,The Earliest and Latest Rounds Where Players Compete,the-earliest-and-latest-rounds-where-players-compete,Hard,48.079152817500194,False,"dynamic-programming,memoization",algorithms
1901,Find a Peak Element II,find-a-peak-element-ii,Medium,53.22983946159453,False,"array,binary-search,matrix",algorithms
1902,Depth of BST Given Insertion Order,depth-of-bst-given-insertion-order,Medium,42.31663823848659,True,"array,tree,binary-search-tree,binary-tree,ordered-set",algorithms
1903,Largest Odd Number in String,largest-odd-number-in-string,Easy,65.34123066590783,False,"math,string,greedy",algorithms
1904,The Number of Full Rounds You Have Played,the-number-of-full-rounds-you-have-played,Medium,43.389988025664394,False,"math,string",algorithms
1905,Count Sub Islands,count-sub-islands,Medium,72.8332242467749,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1906,Minimum Absolute Difference Queries,minimum-absolute-difference-queries,Medium,44.828077169502386,False,"array,hash-table",algorithms
1907,Count Salary Categories,count-salary-categories,Medium,62.538626790349916,False,database,database
1908,Game of Nim,game-of-nim,Medium,62.67498091117333,True,"array,math,dynamic-programming,bit-manipulation,brainteaser,game-theory",algorithms
1909,Remove One Element to Make the Array Strictly Increasing,remove-one-element-to-make-the-array-strictly-increasing,Easy,28.727143187669164,False,array,algorithms
1910,Remove All Occurrences of a Substring,remove-all-occurrences-of-a-substring,Medium,78.07505084900701,False,"string,stack,simulation",algorithms
1911,Maximum Alternating Subsequence Sum,maximum-alternating-subsequence-sum,Medium,58.61707819632754,False,"array,dynamic-programming",algorithms
1912,Design Movie Rental System,design-movie-rental-system,Hard,35.539537841848635,False,"array,hash-table,design,heap-priority-queue,ordered-set",algorithms
1913,Maximum Product Difference Between Two Pairs,maximum-product-difference-between-two-pairs,Easy,82.89430078730284,False,"array,sorting",algorithms
1914,Cyclically Rotating a Grid,cyclically-rotating-a-grid,Medium,50.51633003115483,False,"array,matrix,simulation",algorithms
1915,Number of Wonderful Substrings,number-of-wonderful-substrings,Medium,66.6457108247146,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
1916,Count Ways to Build Rooms in an Ant Colony,count-ways-to-build-rooms-in-an-ant-colony,Hard,48.65692120956251,False,"math,dynamic-programming,tree,graph,topological-sort,combinatorics",algorithms
1917,Leetcodify Friends Recommendations,leetcodify-friends-recommendations,Hard,28.008515984922518,True,database,database
1918,Kth Smallest Subarray Sum,kth-smallest-subarray-sum,Medium,52.69311481962626,True,"array,binary-search,sliding-window",algorithms
1919,Leetcodify Similar Friends,leetcodify-similar-friends,Hard,42.626770494818814,True,database,database
1920,Build Array from Permutation,build-array-from-permutation,Easy,91.09846586977788,False,"array,simulation",algorithms
1921,Eliminate Maximum Number of Monsters,eliminate-maximum-number-of-monsters,Medium,50.785129338359546,False,"array,greedy,sorting",algorithms
1922,Count Good Numbers,count-good-numbers,Medium,56.6361443476087,False,"math,recursion",algorithms
1923,Longest Common Subpath,longest-common-subpath,Hard,28.300522045411665,False,"array,binary-search,rolling-hash,suffix-array,hash-function",algorithms
1924,Erect the Fence II,erect-the-fence-ii,Hard,49.67855055523086,True,"array,math,geometry",algorithms
1925,Count Square Sum Triples,count-square-sum-triples,Easy,69.04723975246615,False,"math,enumeration",algorithms
1926,Nearest Exit from Entrance in Maze,nearest-exit-from-entrance-in-maze,Medium,47.56364450265686,False,"array,breadth-first-search,matrix",algorithms
1927,Sum Game,sum-game,Medium,48.44454918860683,False,"math,string,greedy,game-theory",algorithms
1928,Minimum Cost to Reach Destination in Time,minimum-cost-to-reach-destination-in-time,Hard,39.93465584434612,False,"array,dynamic-programming,graph",algorithms
1929,Concatenation of Array,concatenation-of-array,Easy,90.49650744703706,False,"array,simulation",algorithms
1930,Unique Length-3 Palindromic Subsequences,unique-length-3-palindromic-subsequences,Medium,70.91185385186064,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
1931,Painting a Grid With Three Different Colors,painting-a-grid-with-three-different-colors,Hard,78.48856255295115,False,dynamic-programming,algorithms
1932,Merge BSTs to Create Single BST,merge-bsts-to-create-single-bst,Hard,35.89196667915718,False,"hash-table,binary-search,tree,depth-first-search,binary-tree",algorithms
1933,Check if String Is Decomposable Into Value-Equal Substrings,check-if-string-is-decomposable-into-value-equal-substrings,Easy,50.728929384965824,True,string,algorithms
1934,Confirmation Rate,confirmation-rate,Medium,60.956653459116886,False,database,database
1935,Maximum Number of Words You Can Type,maximum-number-of-words-you-can-type,Easy,74.6987080103359,False,"hash-table,string",algorithms
1936,Add Minimum Number of Rungs,add-minimum-number-of-rungs,Medium,43.369856150205024,False,"array,greedy",algorithms
1937,Maximum Number of Points with Cost,maximum-number-of-points-with-cost,Medium,42.130133091916775,False,"array,dynamic-programming,matrix",algorithms
1938,Maximum Genetic Difference Query,maximum-genetic-difference-query,Hard,44.36909031626997,False,"array,hash-table,bit-manipulation,depth-first-search,trie",algorithms
1939,Users That Actively Request Confirmation Messages,users-that-actively-request-confirmation-messages,Easy,56.85719189838654,True,database,database
1940,Longest Common Subsequence Between Sorted Arrays,longest-common-subsequence-between-sorted-arrays,Medium,81.295733423393,True,"array,hash-table,counting",algorithms
1941,Check if All Characters Have Equal Number of Occurrences,check-if-all-characters-have-equal-number-of-occurrences,Easy,78.71655550691422,False,"hash-table,string,counting",algorithms
1942,The Number of the Smallest Unoccupied Chair,the-number-of-the-smallest-unoccupied-chair,Medium,60.41393240665297,False,"array,hash-table,heap-priority-queue",algorithms
1943,Describe the Painting,describe-the-painting,Medium,51.12921931270219,False,"array,hash-table,sorting,prefix-sum",algorithms
1944,Number of Visible People in a Queue,number-of-visible-people-in-a-queue,Hard,71.32845571814272,False,"array,stack,monotonic-stack",algorithms
1945,Sum of Digits of String After Convert,sum-of-digits-of-string-after-convert,Easy,74.70818276322954,False,"string,simulation",algorithms
1946,Largest Number After Mutating Substring,largest-number-after-mutating-substring,Medium,36.90894641929272,False,"array,string,greedy",algorithms
1947,Maximum Compatibility Score Sum,maximum-compatibility-score-sum,Medium,63.30150068212824,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1948,Delete Duplicate Folders in System,delete-duplicate-folders-in-system,Hard,53.782000527843756,False,"array,hash-table,string,trie,hash-function",algorithms
1949,Strong Friendship,strong-friendship,Medium,54.36449424948393,True,database,database
1950,Maximum of Minimum Values in All Subarrays,maximum-of-minimum-values-in-all-subarrays,Medium,47.97058407580258,True,"array,stack,monotonic-stack",algorithms
1951,All the Pairs With the Maximum Number of Common Followers,all-the-pairs-with-the-maximum-number-of-common-followers,Medium,69.246351217992,True,database,database
1952,Three Divisors,three-divisors,Easy,62.77691972128229,False,"math,enumeration,number-theory",algorithms
1953,Maximum Number of Weeks for Which You Can Work,maximum-number-of-weeks-for-which-you-can-work,Medium,41.36660903555589,False,"array,greedy",algorithms
1954,Minimum Garden Perimeter to Collect Enough Apples,minimum-garden-perimeter-to-collect-enough-apples,Medium,54.49343180921238,False,"math,binary-search",algorithms
1955,Count Number of Special Subsequences,count-number-of-special-subsequences,Hard,51.84729523170414,False,"array,dynamic-programming",algorithms
1956,Minimum Time For K Virus Variants to Spread,minimum-time-for-k-virus-variants-to-spread,Hard,49.38118811881188,True,"array,math,binary-search,geometry,enumeration",algorithms
1957,Delete Characters to Make Fancy String,delete-characters-to-make-fancy-string,Easy,71.5995916155879,False,string,algorithms
1958,Check if Move is Legal,check-if-move-is-legal,Medium,49.21879658894389,False,"array,matrix,enumeration",algorithms
1959,Minimum Total Space Wasted With K Resizing Operations,minimum-total-space-wasted-with-k-resizing-operations,Medium,42.98479250794742,False,"array,dynamic-programming",algorithms
1960,Maximum Product of the Length of Two Palindromic Substrings,maximum-product-of-the-length-of-two-palindromic-substrings,Hard,30.351786201254434,False,"string,rolling-hash,hash-function",algorithms
1961,Check If String Is a Prefix of Array,check-if-string-is-a-prefix-of-array,Easy,52.50930337703892,False,"array,two-pointers,string",algorithms
1962,Remove Stones to Minimize the Total,remove-stones-to-minimize-the-total,Medium,64.59285961187102,False,"array,greedy,heap-priority-queue",algorithms
1963,Minimum Number of Swaps to Make the String Balanced,minimum-number-of-swaps-to-make-the-string-balanced,Medium,77.97463340003962,False,"two-pointers,string,stack,greedy",algorithms
1964,Find the Longest Valid Obstacle Course at Each Position,find-the-longest-valid-obstacle-course-at-each-position,Hard,62.51797303073874,False,"array,binary-search,binary-indexed-tree",algorithms
1965,Employees With Missing Information,employees-with-missing-information,Easy,72.93358147069601,False,database,database
1966,Binary Searchable Numbers in an Unsorted Array,binary-searchable-numbers-in-an-unsorted-array,Medium,62.51753858488676,True,"array,binary-search",algorithms
1967,Number of Strings That Appear as Substrings in Word,number-of-strings-that-appear-as-substrings-in-word,Easy,81.90971948366065,False,"array,string",algorithms
1968,Array With Elements Not Equal to Average of Neighbors,array-with-elements-not-equal-to-average-of-neighbors,Medium,50.15457841240186,False,"array,greedy,sorting",algorithms
